dataset,column_name,bronze_type,silver_type,transformation,nulls_before,nulls_after,conversion_errors,special_values_handled,status,reason
municipalidades_2022,P29_4_1,object,Int64,cast_to_integer_nullable,1587,1587.0,0,0,OK,
municipalidades_2022,P29_4_2,object,Int64,cast_to_integer_nullable,1587,1587.0,0,0,OK,
municipalidades_2022,P29_4_3,object,Int64,cast_to_integer_nullable,1587,1587.0,0,0,OK,
municipalidades_2022,P29_4_4,object,object,kept_without_explicit_rule,1587,1587.0,0,0,OK,
municipalidades_2022,P29_4_5,object,Int64,cast_to_integer_nullable,1587,1587.0,0,0,OK,
municipalidades_2022,P29_4_6,object,Int64,cast_to_integer_nullable,1587,1587.0,0,0,OK,
municipalidades_2022,P29_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_5_1,object,Int64,cast_to_integer_nullable,1553,1553.0,0,0,OK,
municipalidades_2022,P29_5_2,object,Int64,cast_to_integer_nullable,1553,1553.0,0,0,OK,
municipalidades_2022,P29_5_3,object,Int64,cast_to_integer_nullable,1553,1553.0,0,0,OK,
municipalidades_2022,P29_5_4,object,object,kept_without_explicit_rule,1553,1553.0,0,0,OK,
municipalidades_2022,P29_5_5,object,Int64,cast_to_integer_nullable,1553,1553.0,0,0,OK,
municipalidades_2022,P29_5_6,object,Int64,cast_to_integer_nullable,1553,1553.0,0,0,OK,
municipalidades_2022,P29_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_6_1,object,Int64,cast_to_integer_nullable,391,391.0,0,0,OK,
municipalidades_2022,P29_6_2,object,Int64,cast_to_integer_nullable,391,391.0,0,0,OK,
municipalidades_2022,P29_6_3,object,Int64,cast_to_integer_nullable,391,391.0,0,0,OK,
municipalidades_2022,P29_6_4,object,object,kept_without_explicit_rule,391,391.0,0,0,OK,
municipalidades_2022,P29_6_5,object,Int64,cast_to_integer_nullable,391,391.0,0,0,OK,
municipalidades_2022,P29_6_6,object,Int64,cast_to_integer_nullable,391,391.0,0,0,OK,
municipalidades_2022,P29_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_7_1,object,Int64,cast_to_integer_nullable,463,463.0,0,0,OK,
municipalidades_2022,P29_7_2,object,Int64,cast_to_integer_nullable,463,463.0,0,0,OK,
municipalidades_2022,P29_7_3,object,Int64,cast_to_integer_nullable,463,463.0,0,0,OK,
municipalidades_2022,P29_7_4,object,object,kept_without_explicit_rule,463,463.0,0,0,OK,
municipalidades_2022,P29_7_5,object,Int64,cast_to_integer_nullable,463,463.0,0,0,OK,
municipalidades_2022,P29_7_6,object,Int64,cast_to_integer_nullable,463,463.0,0,0,OK,
municipalidades_2022,P29_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_8_1,object,Int64,cast_to_integer_nullable,459,459.0,0,0,OK,
municipalidades_2022,P29_8_2,object,Int64,cast_to_integer_nullable,459,459.0,0,0,OK,
municipalidades_2022,P29_8_3,object,Int64,cast_to_integer_nullable,459,459.0,0,0,OK,
municipalidades_2022,P29_8_4,object,object,kept_without_explicit_rule,459,459.0,0,0,OK,
municipalidades_2022,P29_8_5,object,Int64,cast_to_integer_nullable,459,459.0,0,0,OK,
municipalidades_2022,P29_8_6,object,Int64,cast_to_integer_nullable,459,459.0,0,0,OK,
municipalidades_2022,P29_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_9_1,object,Int64,cast_to_integer_nullable,1243,1243.0,0,0,OK,
municipalidades_2022,P29_9_4,object,object,kept_without_explicit_rule,1243,1243.0,0,0,OK,
municipalidades_2022,P29_9_5,object,Int64,cast_to_integer_nullable,1243,1243.0,0,0,OK,
municipalidades_2022,P29_9_6,object,Int64,cast_to_integer_nullable,1243,1243.0,0,0,OK,
municipalidades_2022,P30_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P30_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P30_6_O,object,object,kept_without_explicit_rule,1820,1820.0,0,0,OK,
municipalidades_2022,P31_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P31_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P31_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P31_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P31_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P31_5_O,object,object,kept_without_explicit_rule,1855,1855.0,0,0,OK,
municipalidades_2022,P32,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P32_1_T,object,Int64,cast_to_integer_nullable,690,690.0,0,0,OK,
municipalidades_2022,P32_1_M,object,Int64,cast_to_integer_nullable,690,690.0,0,0,OK,
municipalidades_2022,P32_1_H,object,Int64,cast_to_integer_nullable,690,690.0,0,0,OK,
municipalidades_2022,P32_2_T,object,Int64,cast_to_integer_nullable,690,690.0,0,0,OK,
municipalidades_2022,P32_2_M,object,Int64,cast_to_integer_nullable,690,690.0,0,0,OK,
municipalidades_2022,P32_2_H,object,Int64,cast_to_integer_nullable,690,690.0,0,0,OK,
municipalidades_2022,P33A,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_1,object,Int64,cast_to_integer_nullable,1376,1376.0,0,0,OK,
municipalidades_2022,P34_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_2,object,Int64,cast_to_integer_nullable,993,993.0,0,0,OK,
municipalidades_2022,P34_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_3,object,Int64,cast_to_integer_nullable,1700,1700.0,0,0,OK,
municipalidades_2022,P34_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_4,object,Int64,cast_to_integer_nullable,1524,1524.0,0,0,OK,
municipalidades_2022,P34_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_5,object,Int64,cast_to_integer_nullable,1589,1589.0,0,0,OK,
municipalidades_2022,P34_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_6,object,Int64,cast_to_integer_nullable,1751,1751.0,0,0,OK,
municipalidades_2022,P34_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_7,object,Int64,cast_to_integer_nullable,1563,1563.0,0,0,OK,
municipalidades_2022,P34_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_8,object,Int64,cast_to_integer_nullable,1589,1589.0,0,0,OK,
municipalidades_2022,P34_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_9,object,Int64,cast_to_integer_nullable,1608,1608.0,0,0,OK,
municipalidades_2022,P34_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_10,object,Int64,cast_to_integer_nullable,1648,1648.0,0,0,OK,
municipalidades_2022,P34_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_11,object,Int64,cast_to_integer_nullable,1638,1638.0,0,0,OK,
municipalidades_2022,P34_12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_12,object,Int64,cast_to_integer_nullable,1642,1642.0,0,0,OK,
municipalidades_2022,P34_13,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_13,object,Int64,cast_to_integer_nullable,1645,1645.0,0,0,OK,
municipalidades_2022,P34A_13_O,object,object,kept_without_explicit_rule,1645,1645.0,0,0,OK,
municipalidades_2022,P34_14,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_14,object,Int64,cast_to_integer_nullable,1812,1812.0,0,0,OK,
municipalidades_2022,P34_15,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_15,object,Int64,cast_to_integer_nullable,1848,1848.0,0,0,OK,
municipalidades_2022,P34_16,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_16,object,Int64,cast_to_integer_nullable,1845,1845.0,0,0,OK,
municipalidades_2022,P34A_16_O,object,object,kept_without_explicit_rule,1845,1845.0,0,0,OK,
municipalidades_2022,P34_17,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_17,object,Int64,cast_to_integer_nullable,1775,1775.0,0,0,OK,
municipalidades_2022,P34_18,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_18,object,Int64,cast_to_integer_nullable,1765,1765.0,0,0,OK,
municipalidades_2022,P34_19,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_19,object,Int64,cast_to_integer_nullable,1788,1788.0,0,0,OK,
municipalidades_2022,P34_20,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_20,object,Int64,cast_to_integer_nullable,1844,1844.0,0,0,OK,
municipalidades_2022,P34_21,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_21,object,Int64,cast_to_integer_nullable,1523,1523.0,0,0,OK,
municipalidades_2022,P34_22,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_22,object,Int64,cast_to_integer_nullable,1829,1829.0,0,0,OK,
municipalidades_2022,P34A_22_O,object,object,kept_without_explicit_rule,1829,1829.0,0,0,OK,
municipalidades_2022,P34_23,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_23,object,Int64,cast_to_integer_nullable,911,911.0,0,0,OK,
municipalidades_2022,P34_24,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_24,object,Int64,cast_to_integer_nullable,1222,1222.0,0,0,OK,
municipalidades_2022,P34_25,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_25,object,Int64,cast_to_integer_nullable,1391,1391.0,0,0,OK,
municipalidades_2022,P34_26,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_26,object,Int64,cast_to_integer_nullable,1502,1502.0,0,0,OK,
municipalidades_2022,P34_27,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_27,object,Int64,cast_to_integer_nullable,1681,1681.0,0,0,OK,
municipalidades_2022,P34_28,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_28,object,Int64,cast_to_integer_nullable,1763,1763.0,0,0,OK,
municipalidades_2022,P34_29,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_29,object,Int64,cast_to_integer_nullable,1730,1730.0,0,0,OK,
municipalidades_2022,P34_30,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_30,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P34_31,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P34A_31,object,Int64,cast_to_integer_nullable,1633,1633.0,0,0,OK,
municipalidades_2022,P34A_31_O,object,object,kept_without_explicit_rule,1633,1633.0,0,0,OK,
municipalidades_2022,P35_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_1,object,Int64,cast_to_integer_nullable,985,985.0,0,0,OK,
municipalidades_2022,P35_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_2,object,Int64,cast_to_integer_nullable,1519,1519.0,0,0,OK,
municipalidades_2022,P35_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_3,object,Int64,cast_to_integer_nullable,1657,1657.0,0,0,OK,
municipalidades_2022,P35_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_4,object,Int64,cast_to_integer_nullable,1753,1753.0,0,0,OK,
municipalidades_2022,P35_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_5,object,Int64,cast_to_integer_nullable,1753,1753.0,0,0,OK,
municipalidades_2022,P35_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_6,object,Int64,cast_to_integer_nullable,1849,1849.0,0,0,OK,
municipalidades_2022,P35_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_7,object,Int64,cast_to_integer_nullable,1744,1744.0,0,0,OK,
municipalidades_2022,P35_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_8,object,Int64,cast_to_integer_nullable,1807,1807.0,0,0,OK,
municipalidades_2022,P35_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_9,object,Int64,cast_to_integer_nullable,1766,1766.0,0,0,OK,
municipalidades_2022,P35_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_10,object,Int64,cast_to_integer_nullable,1845,1845.0,0,0,OK,
municipalidades_2022,P35_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P35A_11,object,Int64,cast_to_integer_nullable,1737,1737.0,0,0,OK,
municipalidades_2022,P35A_11_O,object,object,kept_without_explicit_rule,1737,1737.0,0,0,OK,
municipalidades_2022,P36,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P36_1,object,Int64,cast_to_integer_nullable,1111,1111.0,0,0,OK,
municipalidades_2022,P36_2,object,Int64,cast_to_integer_nullable,1111,1111.0,0,0,OK,
municipalidades_2022,P36_3,object,Int64,cast_to_integer_nullable,1111,1111.0,0,0,OK,
municipalidades_2022,P37_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P37A_1,object,Int64,cast_to_integer_nullable,1552,1552.0,0,0,OK,
municipalidades_2022,P37_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P37A_2,object,Int64,cast_to_integer_nullable,1803,1803.0,0,0,OK,
municipalidades_2022,P37_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P37A_3,object,Int64,cast_to_integer_nullable,1831,1831.0,0,0,OK,
municipalidades_2022,P37_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P37A_4,object,Int64,cast_to_integer_nullable,1840,1840.0,0,0,OK,
municipalidades_2022,P37_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P37A_5,object,Int64,cast_to_integer_nullable,1867,1867.0,0,0,OK,
municipalidades_2022,P37A_5_O,object,object,kept_without_explicit_rule,1867,1867.0,0,0,OK,
municipalidades_2022,P38,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P38_1,object,Int64,cast_to_integer_nullable,1606,1606.0,0,0,OK,
municipalidades_2022,P38_2,object,Int64,cast_to_integer_nullable,1606,1606.0,0,0,OK,
municipalidades_2022,P38A_1,object,Int64,cast_to_integer_nullable,1700,1700.0,0,0,OK,
municipalidades_2022,P38A_2,object,Int64,cast_to_integer_nullable,1703,1703.0,0,0,OK,
municipalidades_2022,P38A_3,object,Int64,cast_to_integer_nullable,1745,1745.0,0,0,OK,
municipalidades_2022,P39B_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P39B_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P39B_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P40_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P41_1,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P42_1,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_1,object,object,kept_without_explicit_rule,14,14.0,0,0,OK,
municipalidades_2022,P43_2,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_3,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_4,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_5,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_6,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_7,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_8,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P43_8_O,object,object,kept_without_explicit_rule,1831,1831.0,0,0,OK,
municipalidades_2022,P43_9,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P44_1,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P44_1_1,object,Int64,cast_to_integer_nullable,1554,1557.0,3,0,CONVERSION_ERRORS,
municipalidades_2022,P44_2,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P44_2_1,object,Int64,cast_to_integer_nullable,335,337.0,2,0,CONVERSION_ERRORS,
municipalidades_2022,P44_3,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P44_3_1,object,Int64,cast_to_integer_nullable,1231,1237.0,6,0,CONVERSION_ERRORS,
municipalidades_2022,P44_4,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P44_4_1,object,Int64,cast_to_integer_nullable,1707,1707.0,0,0,OK,
municipalidades_2022,P44_5,object,Int64,cast_to_integer_nullable,14,14.0,0,0,OK,
municipalidades_2022,P44_5_1,object,object,kept_without_explicit_rule,1704,1704.0,0,0,OK,
municipalidades_2022,P44_5_O,object,object,kept_without_explicit_rule,1704,1704.0,0,0,OK,
municipalidades_2022,P46_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P46A_1,object,Int64,cast_to_integer_nullable,1539,1539.0,0,0,OK,
municipalidades_2022,P46_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P46A_2,object,Int64,cast_to_integer_nullable,1734,1734.0,0,0,OK,
municipalidades_2022,P47,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P47_T,object,Int64,cast_to_integer_nullable,1505,1505.0,0,0,OK,
municipalidades_2022,P47_M,object,Int64,cast_to_integer_nullable,1505,1505.0,0,0,OK,
municipalidades_2022,P47_H,object,Int64,cast_to_integer_nullable,1505,1505.0,0,0,OK,
municipalidades_2022,P48_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_1,object,Int64,cast_to_integer_nullable,701,701.0,0,0,OK,
municipalidades_2022,P48_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_2,object,Int64,cast_to_integer_nullable,1388,1388.0,0,0,OK,
municipalidades_2022,P48_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_3,object,Int64,cast_to_integer_nullable,1307,1307.0,0,0,OK,
municipalidades_2022,P48_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_4,object,Int64,cast_to_integer_nullable,1125,1125.0,0,0,OK,
municipalidades_2022,P48_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_5,object,Int64,cast_to_integer_nullable,1586,1586.0,0,0,OK,
municipalidades_2022,P48_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_6,object,Int64,cast_to_integer_nullable,1554,1554.0,0,0,OK,
municipalidades_2022,P48_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_7,object,Int64,cast_to_integer_nullable,1591,1591.0,0,0,OK,
municipalidades_2022,P48_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_8,object,Int64,cast_to_integer_nullable,1557,1557.0,0,0,OK,
municipalidades_2022,P48_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_9,object,Int64,cast_to_integer_nullable,1448,1448.0,0,0,OK,
municipalidades_2022,P48_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_10,object,Int64,cast_to_integer_nullable,1684,1684.0,0,0,OK,
municipalidades_2022,P48_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_11,object,Int64,cast_to_integer_nullable,1563,1563.0,0,0,OK,
municipalidades_2022,P48_12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48A_12,object,Int64,cast_to_integer_nullable,1830,1830.0,0,0,OK,
municipalidades_2022,P48_12_O,object,object,kept_without_explicit_rule,1830,1830.0,0,0,OK,
municipalidades_2022,P48B_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48B_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P48B_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P49,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P49_1,object,Int64,cast_to_integer_nullable,705,705.0,0,0,OK,
municipalidades_2022,P49_2,object,Int64,cast_to_integer_nullable,1072,1072.0,0,0,OK,
municipalidades_2022,P50A,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P50A_C,object,object,kept_without_explicit_rule,519,519.0,0,0,OK,
municipalidades_2022,P50B,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P50B_C,object,object,kept_without_explicit_rule,869,869.0,0,0,OK,
municipalidades_2022,P50C,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P50C_C,object,object,kept_without_explicit_rule,1808,1808.0,0,0,OK,
municipalidades_2022,P50D,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P50D_C,object,object,kept_without_explicit_rule,1303,1303.0,0,0,OK,
municipalidades_2022,P50E,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P50E_C,object,object,kept_without_explicit_rule,1489,1489.0,0,0,OK,
municipalidades_2022,P50F,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P50F_C,object,object,kept_without_explicit_rule,1627,1627.0,0,0,OK,
municipalidades_2022,P51,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P51_1,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P51_2,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P52,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P53_1,object,object,kept_without_explicit_rule,1566,1566.0,0,0,OK,
municipalidades_2022,P53A_1,object,Int64,cast_to_integer_nullable,1607,1607.0,0,0,OK,
municipalidades_2022,P53_2,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_3,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_4,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_5,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_6,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_7,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_8,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P53_9,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P54,object,Int64,cast_to_integer_nullable,1566,1566.0,0,0,OK,
municipalidades_2022,P54_T,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_M,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_H,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_1_T,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_1_M,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_1_H,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_2_T,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_2_M,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P54_2_H,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P55_1,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_1_1,object,Int64,cast_to_integer_nullable,1443,1443.0,0,0,OK,
municipalidades_2022,P55_2,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_2_1,object,Int64,cast_to_integer_nullable,1833,1833.0,0,0,OK,
municipalidades_2022,P55_3,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_3_1,object,Int64,cast_to_integer_nullable,1666,1666.0,0,0,OK,
municipalidades_2022,P55_4,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_4_1,object,Int64,cast_to_integer_nullable,1798,1798.0,0,0,OK,
municipalidades_2022,P55_5,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_5_1,object,Int64,cast_to_integer_nullable,1822,1822.0,0,0,OK,
municipalidades_2022,P55_6,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_6_1,object,Int64,cast_to_integer_nullable,1833,1833.0,0,0,OK,
municipalidades_2022,P55_7,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_7_1,object,Int64,cast_to_integer_nullable,1868,1868.0,0,0,OK,
municipalidades_2022,P55_7_O,object,object,kept_without_explicit_rule,1868,1868.0,0,0,OK,
municipalidades_2022,P55_8,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_8_1,object,Int64,cast_to_integer_nullable,1742,1742.0,0,0,OK,
municipalidades_2022,P55_9,object,Int64,cast_to_integer_nullable,1428,1428.0,0,0,OK,
municipalidades_2022,P55_9_1,object,Int64,cast_to_integer_nullable,1781,1781.0,0,0,OK,
