dataset,column_name,business_name,description,bronze_type,silver_type,transformation_applied,nullable,is_technical_column,source,notes
municipalidades_2022,P34_18,P34_18,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_18,P34A_18,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_19,P34_19,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_19,P34A_19,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_20,P34_20,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_20,P34A_20,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_21,P34_21,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_21,P34A_21,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_22,P34_22,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_22,P34A_22,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_22_O,P34A_22_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_23,P34_23,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_23,P34A_23,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_24,P34_24,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_24,P34A_24,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_25,P34_25,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_25,P34A_25,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_26,P34_26,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_26,P34A_26,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_27,P34_27,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_27,P34A_27,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_28,P34_28,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_28,P34A_28,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_29,P34_29,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_29,P34A_29,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_30,P34_30,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_30,P34A_30,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34_31,P34_31,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_31,P34A_31,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P34A_31_O,P34A_31_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_1,P35_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_1,P35A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_2,P35_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_2,P35A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_3,P35_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_3,P35A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_4,P35_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_4,P35A_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_5,P35_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_5,P35A_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_6,P35_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_6,P35A_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_7,P35_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_7,P35A_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_8,P35_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_8,P35A_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_9,P35_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_9,P35A_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_10,P35_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_10,P35A_10,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35_11,P35_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_11,P35A_11,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P35A_11_O,P35A_11_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P36,P36,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P36_1,P36_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P36_2,P36_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P36_3,P36_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37_1,P37_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37A_1,P37A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37_2,P37_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37A_2,P37A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37_3,P37_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37A_3,P37A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37_4,P37_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37A_4,P37A_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37_5,P37_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37A_5,P37A_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P37A_5_O,P37A_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P38,P38,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P38_1,P38_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P38_2,P38_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P38A_1,P38A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P38A_2,P38A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P38A_3,P38A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P39B_1,P39B_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P39B_2,P39B_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P39B_3,P39B_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P40_1,P40_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P41_1,P41_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P42_1,P42_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_1,P43_1,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_2,P43_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_3,P43_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_4,P43_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_5,P43_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_6,P43_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_7,P43_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_8,P43_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_8_O,P43_8_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P43_9,P43_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_1,P44_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_1_1,P44_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_2,P44_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_2_1,P44_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_3,P44_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_3_1,P44_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_4,P44_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_4_1,P44_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_5,P44_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_5_1,P44_5_1,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P44_5_O,P44_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P46_1,P46_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P46A_1,P46A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P46_2,P46_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P46A_2,P46A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P47,P47,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P47_T,P47_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P47_M,P47_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P47_H,P47_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_1,P48_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_1,P48A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_2,P48_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_2,P48A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_3,P48_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_3,P48A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_4,P48_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_4,P48A_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_5,P48_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_5,P48A_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_6,P48_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_6,P48A_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_7,P48_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_7,P48A_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_8,P48_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_8,P48A_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_9,P48_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_9,P48A_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_10,P48_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_10,P48A_10,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_11,P48_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_11,P48A_11,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_12,P48_12,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48A_12,P48A_12,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48_12_O,P48_12_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48B_1,P48B_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48B_2,P48B_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P48B_3,P48B_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P49,P49,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P49_1,P49_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P49_2,P49_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50A,P50A,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50A_C,P50A_C,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50B,P50B,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50B_C,P50B_C,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50C,P50C,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50C_C,P50C_C,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50D,P50D,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50D_C,P50D_C,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50E,P50E,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50E_C,P50E_C,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50F,P50F,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P50F_C,P50F_C,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P51,P51,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P51_1,P51_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P51_2,P51_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P52,P52,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_1,P53_1,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53A_1,P53A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_2,P53_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_3,P53_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_4,P53_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_5,P53_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_6,P53_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_7,P53_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_8,P53_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P53_9,P53_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54,P54,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_T,P54_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_M,P54_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_H,P54_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_1_T,P54_1_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_1_M,P54_1_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_1_H,P54_1_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_2_T,P54_2_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_2_M,P54_2_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P54_2_H,P54_2_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_1,P55_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_1_1,P55_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_2,P55_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_2_1,P55_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_3,P55_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_3_1,P55_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_4,P55_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_4_1,P55_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_5,P55_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_5_1,P55_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_6,P55_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_6_1,P55_6_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_7,P55_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_7_1,P55_7_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_7_O,P55_7_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_8,P55_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_8_1,P55_8_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_9,P55_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P55_9_1,P55_9_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P56,P56,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P56_T,P56_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
